Date,Open,High,Low,Close,Adj Close,Volume
23-May-15,2125.34,2126.22,2099.18,2107.39,2107.39,13377830000.00
16-May-15,2121.30,2134.72,2120.01,2126.06,2126.06,14852420000.00
9-May-15,2115.56,2123.89,2085.57,2122.73,2122.73,15824270000.00
2-May-15,2110.23,2120.95,2067.93,2116.10,2116.10,17753820000.00
25-Apr-15,2119.29,2125.92,2077.59,2108.29,2108.29,18949060000.00
18-Apr-15,2084.11,2120.92,2084.11,2117.69,2117.69,16604500000.00
11-Apr-15,2102.03,2111.91,2072.37,2081.18,2081.18,17285170000.00
4-Apr-15,2064.87,2102.61,2056.52,2102.06,2102.06,15962370000.00
28-Mar-15,2064.11,2088.97,2048.38,2066.96,2066.96,12933470000.00
21-Mar-15,2107.99,2114.86,2045.50,2061.02,2061.02,16498140000.00
14-Mar-15,2055.35,2113.92,2055.35,2108.10,2108.10,19504990000.00
7-Mar-15,2072.25,2083.49,2039.69,2053.40,2053.40,17328980000.00
28-Feb-15,2105.23,2117.52,2067.27,2071.26,2071.26,17049500000.00
21-Feb-15,2109.83,2119.59,2103.00,2104.50,2104.50,16561930000.00
14-Feb-15,2096.47,2110.61,2085.44,2110.30,2110.30,13260470000.00
7-Feb-15,2053.47,2097.03,2041.88,2096.99,2096.99,18132050000.00
31-Jan-15,1996.67,2072.40,1980.90,2055.47,2055.47,20821110000.00
24-Jan-15,2050.42,2057.62,1989.18,1994.99,1994.99,19558890000.00
17-Jan-15,2020.76,2064.62,2004.49,2051.82,2051.82,15424020000.00
10-Jan-15,2046.13,2056.93,1988.12,2019.42,2019.42,20275570000.00
3-Jan-15,2054.44,2064.43,1992.44,2044.81,2044.81,19362860000.00
27-Dec-14,2087.63,2093.55,2046.04,2058.20,2058.20,10207410000.00
20-Dec-14,2069.28,2092.70,2069.28,2088.77,2088.77,9565680000.00
13-Dec-14,2005.03,2077.85,1972.56,2070.65,2070.65,25431950000.00
6-Dec-14,2074.84,2075.78,2002.33,2002.33,2002.33,19961180000.00
29-Nov-14,2065.78,2079.47,2049.57,2075.37,2075.37,18286300000.00
22-Nov-14,2065.07,2075.76,2064.75,2067.56,2067.56,11770900000.00
15-Nov-14,2038.29,2071.46,2034.46,2063.50,2063.50,17004640000.00
8-Nov-14,2032.01,2046.18,2030.17,2039.82,2039.82,16172310000.00
1-Nov-14,2018.21,2034.26,2001.01,2031.92,2031.92,18652340000.00
25-Oct-14,1962.97,2018.19,1951.37,2018.05,2018.05,18810910000.00
18-Oct-14,1885.62,1965.27,1882.30,1964.58,1964.58,17947860000.00
